algorithm,init,crossover,Range_mean,Range_std,MinSum_mean,MinSum_std,SumMin_mean,SumMin_std,MaxToleranceRate_mean,MaxToleranceRate_std,AvgToleranceRate_mean,AvgToleranceRate_std,AvgHammingDistance_mean,AvgHammingDistance_std,Hypervolume_mean,Hypervolume_std,IGD+_mean,IGD+_std,GD+_mean,GD+_std,Average Ranking Overall,Average Ranking (Algorithm),Average Ranking (Initialization),Average Ranking (Crossover),elapsed_sec_mean,elapsed_sec_std,n_solutions_final_front_mean,n_solutions_final_front_std,n_infeasible_final_front_mean,n_infeasible_final_front_std
NSGA2,greedy_multi,2P,0.2736325443508707,0.01509949184055217,1.8677458964944613,0.006676664416909583,1.7909881441339142,0.010432703848487294,0.2519454926624738,0.007651624011158083,0.16755772685841824,0.010312395512122598,16.99600729875273,0.8189773026395397,0.05099070808763503,0.0024826810683142354,7.685656643252603e-05,0.00011551949447490987,0.0509948604834357,0.0034807074449599174,44.77777777777778,2.2222222222222223,2.3333333333333335,3.111111111111111,232.14151272773742,36.079447282034806,217.8,1.0954451150103344,2.2,1.0954451150103321
NSGA2,greedy_multi,HUX,0.3351898462152544,0.016762831740840846,1.844559837127082,0.010606411457541366,1.7488500767636794,0.012831667253693512,0.26108357471773075,0.003321232679174375,0.1799837949795306,0.011345626599932568,20.080130576256362,0.9670231069564807,0.0612627834268592,0.003313073301843758,3.8428283216274115e-05,3.553017162890854e-05,0.06259861078206352,0.003945263853090937,41.333333333333336,2.2222222222222223,2.3333333333333335,1.7777777777777777,239.54838566780091,15.293973453134958,218.8,0.44721359549995915,1.2,0.4472135954999579
NSGA2,greedy_multi,UX,0.3452840511909021,0.0050909278490096676,1.8383040618304913,0.003228387436061037,1.7406965955975242,0.004160392171652066,0.2623167531901124,0.005698562651108629,0.1837833835913878,0.006169767379455455,20.517696367640262,0.29335420885269325,0.06334949189300465,0.0010650260481896723,3.4934802923869415e-05,3.6795735216581784e-05,0.06440188273296543,0.0009922516063390829,40.0,2.2222222222222223,2.3333333333333335,1.2222222222222223,230.85156645774842,33.51475998492879,219.4,0.5477225575051635,0.6,0.5477225575051661
NSGA2,greedy_ting,1P,2.383621303378639,0.044869457995104514,1.538187924450391,0.006003770966184702,0.601829604029892,0.016628116708031274,0.22006805532872367,0.0036092956868589575,0.1728835556994955,0.0046205094751602315,99.07202987320008,1.3159940324278845,0.4528827125406824,0.005545865224230655,0.008209875575690324,0.0017764812294197726,0.5478499291675284,0.013599350098824407,33.666666666666664,2.2222222222222223,1.8888888888888888,3.888888888888889,245.73401207923888,14.520683150466084,219.6,0.5477225575051667,0.4,0.5477225575051661
NSGA2,greedy_ting,2P,2.4257741708718,0.04268425842786358,1.5202991121818223,0.014316962636478815,0.5761807339058986,0.02877410688261076,0.22994222506735734,0.006196310114331785,0.1805427344984591,0.005364757504730949,99.8752133363657,1.8153901124463148,0.4682271628976483,0.011368292822082997,0.007790843040796487,0.0015415533176091822,0.5473047120104046,0.012342654037829295,28.555555555555557,2.2222222222222223,1.8888888888888888,3.111111111111111,239.53972940444947,17.120978064948634,219.8,0.44721359549995715,0.2,0.4472135954999579
NSGA2,greedy_ting,HUX,2.4042126867940867,0.04965482277086702,1.4575417379651021,0.0124891777365912,0.5378323053076552,0.024246795096670104,0.23864265087242553,0.003971037326865114,0.20318963123140135,0.003062719752131442,98.21526353965183,2.4800797495573175,0.4993056690757589,0.0077139464425141436,0.007479031826041785,0.0013798394454991023,0.5203863276257336,0.016002653101311992,20.77777777777778,2.2222222222222223,1.8888888888888888,1.7777777777777777,238.4805536746979,8.53738878956766,220.0,0.0,0.0,0.0
NSGA2,greedy_ting,UX,2.4220801365151208,0.08797098709472832,1.456003601222437,0.019366972535256023,0.5287084425625187,0.03468907690955719,0.23487131151515048,0.005406905783999002,0.20088604624606865,0.00387676603181975,98.09414651837524,2.4389448434362175,0.5010712414712765,0.009398076618803368,0.008631243537566584,0.0009439739013109594,0.5215856762992982,0.021560278372644393,22.11111111111111,2.2222222222222223,1.8888888888888888,1.2222222222222223,239.3055055141449,22.987043164017063,220.0,0.0,0.0,0.0
NSGA2,random_dense,1P,1.3488374183246519,0.057857486575311215,1.5016599238230737,0.014982997129427945,0.9567869276466018,0.02762506070367457,0.22367792277757165,0.0036626477674526993,0.20601421341817475,0.004085848356215909,138.6005478016834,5.045189281619311,0.43695740363871804,0.010496247228624075,0.4930080312180974,0.028447077135050788,0.8005259930087376,0.039391912772700405,40.44444444444444,2.2222222222222223,1.7777777777777777,3.888888888888889,254.7759340763092,19.197597900565622,219.8,0.44721359549995515,0.2,0.447213595499958
NSGA2,random_dense,2P,1.4949003971187225,0.07507023037168513,1.492511958511694,0.016227122685984963,0.8818178487596914,0.010182704766521092,0.22650444398602892,0.004269768560012984,0.20730406428811338,0.0017756657540497656,135.92089458413926,2.030174604416032,0.45836773691335314,0.0013370470870428034,0.4381233285977565,0.01937447979205288,0.7731603410823948,0.019776589455546088,36.333333333333336,2.2222222222222223,1.7777777777777777,3.111111111111111,231.26161556243898,21.36447164226897,220.0,0.0,0.0,0.0
NSGA2,random_dense,HUX,1.9831730029372552,0.08769398324945556,1.441190501216103,0.010816274513763647,0.6193256083285299,0.03797112665701366,0.2343360171506049,0.0038991086872622992,0.21497501498091692,0.005017766768670919,141.76575596389426,2.8207507965579226,0.536345829724964,0.011313433939227652,0.36733994408692927,0.019206080374160054,0.8041099637298383,0.02026553602091167,26.666666666666668,2.2222222222222223,1.7777777777777777,1.7777777777777777,252.56945147514344,13.398064417307282,220.0,0.0,0.0,0.0
NSGA2,random_dense,UX,1.9747187248529698,0.037379316597927204,1.4351572354852276,0.014033264004918219,0.6227782425304498,0.008059212432802432,0.23397884227669863,0.005825424249145694,0.21434764816880403,0.0057711533569993825,139.42217198581562,1.8037824720282676,0.5363382601690322,0.004868403184039794,0.35090278111018214,0.015070509612619376,0.778931154737624,0.01697403038820894,26.555555555555557,2.2222222222222223,1.7777777777777777,1.2222222222222223,258.3973547935486,6.490645608653181,220.0,0.0,0.0,0.0
NSGA3,greedy_multi,1P,0.1874288857951927,0.008035475324339762,1.8984129793322437,0.0037017393789925968,1.8493572825458748,0.005588696499153072,0.24376795647655722,0.006281758658523559,0.1442231876819398,0.004773125025829967,12.850526012415083,0.4216223630442439,0.038110191011667946,0.0011385916493375648,0.0007362509716205556,0.00037495965176800584,0.03506228878911844,0.0018835948048818237,56.111111111111114,4.0,2.3333333333333335,3.888888888888889,243.4857604980469,23.74305198732181,24.8,1.6431676725154982,0.0,0.0
NSGA3,greedy_multi,2P,0.1901511680260894,0.011285069661909718,1.8990669360496941,0.006442047155031889,1.84852352247299,0.008937657350148604,0.24107527526095582,0.00904572191408959,0.14206024880631346,0.008744030139299046,13.579927435003754,0.6570099472147481,0.03826867132556997,0.0018519659130479804,0.0009039380256551377,0.0,0.0378433667683765,0.002584892955744326,57.388888888888886,4.0,2.3333333333333335,3.111111111111111,247.20399265289308,24.722321307153102,23.0,2.345207879911715,0.0,0.0
NSGA3,greedy_multi,HUX,0.2637363881854022,0.026538426066355494,1.8722193055297958,0.011252909752012305,1.798382524670668,0.018771067607348563,0.25028476506881825,0.0054603181132315175,0.1625815822204843,0.008474625769727415,17.49140459704752,1.40179426821869,0.04922963928811103,0.004317564447937297,0.0009039380256551377,0.0,0.05225788345750095,0.005348595338263655,47.94444444444444,4.0,2.3333333333333335,1.7777777777777777,241.57416052818297,16.61456915264731,22.2,0.8366600265340753,0.0,0.0
NSGA3,greedy_multi,UX,0.2520435817812345,0.009665845436157868,1.8742854488524994,0.00022806855593152222,1.8050121941262098,0.004735109392498899,0.24615384615384617,0.008600261451922263,0.1584464404000222,0.008405194759654622,16.8490292361303,0.8194251061252534,0.04766034317149979,0.0010361128289895283,0.0009039380256551377,0.0,0.049862606501173,0.003045755897542244,49.833333333333336,4.0,2.3333333333333335,1.2222222222222223,246.04164943695068,13.681264451272353,21.0,1.0,0.0,0.0
NSGA3,greedy_ting,1P,2.09533561391041,0.04369966030170703,1.5193291557664232,0.010160569334232289,0.7285052534211517,0.018553291133539748,0.2213482239378668,0.004531488248910748,0.1464977016197191,0.00631870461628963,93.56791274459715,3.5513857023300113,0.4051160385792419,0.004545239326630206,0.012634160206426433,0.009728981536332004,0.526773667614383,0.02268481733152029,41.44444444444444,4.0,1.8888888888888888,3.888888888888889,238.22070198059083,30.466061380717743,27.0,1.0,0.0,0.0
NSGA3,greedy_ting,2P,2.1338045860992283,0.08492050060348051,1.4907228588954429,0.017382314744738395,0.7127131446699743,0.03711739422337422,0.22844395606188544,0.005372445672213649,0.15558751243353833,0.0074712343491888916,95.68065505230342,1.7750907954074995,0.42363525360817905,0.007774843741879441,0.03678541637690412,0.028377429985607036,0.5388723835598211,0.015306258565779177,36.22222222222222,4.0,1.8888888888888888,3.111111111111111,242.71981692314148,12.483487126049107,28.8,2.16794833886788,0.0,0.0
NSGA3,greedy_ting,HUX,1.9368968591612332,0.03492961718228546,1.4709505345154439,0.015964950428322876,0.7762202424355749,0.017714715342686475,0.2412384319188611,0.0035152325362797295,0.18616536069703965,0.009043515562876145,88.51902232814466,1.551629868263941,0.41271171877812163,0.007297506412899322,0.0267975067152329,0.014989160743229231,0.444317593609867,0.007122860877791891,32.22222222222222,4.0,1.8888888888888888,1.7777777777777777,222.4989450931549,24.630638851315982,20.8,0.8366600265340756,0.0,0.0
NSGA3,greedy_ting,UX,1.9876046274509704,0.07568949204639194,1.4732681977303557,0.008309946701219572,0.749938880064057,0.03426415759467661,0.2374410255549965,0.0044915392586021095,0.18886391020174034,0.005970496236786252,90.85735624943838,2.243542634769337,0.42059913450158903,0.009219829368658861,0.02969241500369526,0.01149466960339369,0.46648669215036154,0.015495538456132019,31.77777777777778,4.0,1.8888888888888888,1.2222222222222223,238.00073585510253,14.490114514337147,20.8,1.7888543819998317,0.0,0.0
NSGA3,random_dense,1P,1.1475181727887234,0.08880590125680458,1.4878749046691335,0.008275345144544468,1.0681176221225377,0.040971103352760094,0.22442630322386647,0.003403094370679361,0.19719007488584656,0.0025652465948707622,136.3936273806466,5.238762875466712,0.40495523650669546,0.01230811879358484,0.5435040779584728,0.03127904232627305,0.7939684572376133,0.04261214139822819,46.0,4.0,1.7777777777777777,3.888888888888889,240.73995671272277,19.156947199020912,31.0,2.1213203435596424,0.0,0.0
NSGA3,random_dense,2P,1.189923860593085,0.09003005254041382,1.462295866847909,0.013701932367756197,1.0149440974393151,0.023942152770309085,0.23194245139888015,0.0020267808251616557,0.1990771578379255,0.004796893653915575,136.2141290001941,3.3034015872731266,0.42528128276049715,0.006189082645610352,0.5161143397975941,0.016697830594983684,0.7802687548810908,0.03093955427198908,39.55555555555556,4.0,1.7777777777777777,3.111111111111111,218.00875163078308,43.38452819937202,31.8,0.8366600265340757,0.0,0.0
NSGA3,random_dense,HUX,1.3303768102594424,0.051229456537919785,1.412014341772478,0.00936499353147758,0.8913407076125319,0.02620657862729323,0.2481126535507056,0.002982876099348578,0.22022906431945413,0.0029986095193170227,143.217215188115,2.846979308674939,0.4779002470815624,0.00516445778028629,0.4938756703585289,0.017732252990084553,0.7820933107454107,0.020472930545383218,28.555555555555557,4.0,1.7777777777777777,1.7777777777777777,210.2082595348358,19.64092357289197,27.0,2.1213203435596424,0.0,0.0
NSGA3,random_dense,UX,1.3172166445344615,0.10499498267277867,1.4206863602178832,0.010805912277578296,0.9018689734395358,0.01713262666776944,0.24745259484518028,0.004148399017781902,0.22145627464702716,0.0036288522646774745,138.79553750156893,2.5380984547083196,0.4732302507302892,0.002949342515101989,0.4765988275027445,0.023461481315099824,0.7576676528768567,0.02025461096454194,29.0,4.0,1.7777777777777777,1.2222222222222223,233.37446370124817,27.45289124721323,27.2,1.3038404810405297,0.0,0.0
RVEA,greedy_multi,1P,0.10239410049691408,0.015078037576467343,1.9423205566066304,0.00752492480889142,1.913718515395578,0.011043176514052138,0.19308632543926663,0.01478858586432293,0.08043295741404481,0.01168279999126268,8.53344775079708,0.6654322438272035,0.02591032409011624,0.0019481974538656693,0.0006705867630974014,0.0004110776738227877,0.01946997848385614,0.0026511301493176865,65.33333333333333,5.777777777777778,2.3333333333333335,3.888888888888889,202.36014075279235,28.569341545944802,29.0,2.121320343559643,191.0,2.12132034355964
RVEA,greedy_multi,2P,0.11490471952435588,0.007475877934655779,1.940303540349704,0.006463162684405014,1.906355034101906,0.0065264327899892125,0.18975573263429335,0.0119657839319725,0.07800168168668661,0.00282841289083081,9.147988757696204,0.3544488164738316,0.027140455778619055,0.0011662737019721562,0.0004986943117382348,0.0005018307225358513,0.021824063124981388,0.0016083580953631796,64.88888888888889,5.777777777777778,2.3333333333333335,3.111111111111111,174.73892302513121,21.61873410120815,25.6,1.6733200530681513,194.4,1.6733200530681502
RVEA,greedy_multi,HUX,0.13479383795485123,0.01644492090259177,1.932122548756255,0.0075123980190648825,1.8928554821972046,0.011490663040762395,0.19217678858983206,0.01544608759019996,0.08495322434929004,0.01127843907022928,10.454109003787057,0.510708367756587,0.029669632716667095,0.001977008434870265,0.0008107928286960832,0.0009560239436399137,0.02667572575636784,0.0021762812593579847,64.55555555555556,5.777777777777778,2.3333333333333335,1.7777777777777777,214.60131912231446,43.49165276666658,28.2,6.300793600809346,191.8,6.300793600809347
RVEA,greedy_multi,UX,0.1335567352610178,0.00362441368941611,1.9326788833067678,0.00535840577843234,1.8935513520301508,0.0039965348506167545,0.195489417989418,0.011924623349661743,0.08104798017095369,0.002283218975453403,10.200538834600943,0.3994672853756509,0.029494190057553816,0.0007602988504784118,0.0007565135609832171,0.0010001505187558673,0.02562822686829256,0.001682891907374336,64.77777777777777,5.777777777777778,2.3333333333333335,1.2222222222222223,243.16935057640075,13.672377945851157,30.2,4.8166378315169185,189.8,4.816637831516916
RVEA,greedy_ting,1P,1.190003254836131,0.11291881631316421,1.7906716963929985,0.060881450306737486,1.3089092708588288,0.07923358801252259,0.158990113461644,0.013055303590119879,0.07587125596036706,0.007411199005604311,44.282545360520096,3.8165722977002443,0.18081538715305698,0.026185408093808878,0.008147164551906855,0.0016588306745729977,0.2610418066801256,0.02417438007983648,53.666666666666664,5.777777777777778,1.8888888888888888,3.888888888888889,211.97269434928893,29.50562714715557,17.6,4.159326868617084,202.4,4.159326868617086
RVEA,greedy_ting,2P,1.0492252222016192,0.04867486779768976,1.8298322666678957,0.021597177638981446,1.406429689553509,0.02700293307525369,0.15597629388824505,0.005419403693705022,0.07582570883039416,0.0036560982888457715,41.38071836447345,2.455630277515201,0.15110193590920099,0.008242813429168347,0.008508348546721129,0.0016489093216042648,0.23959061921876385,0.018792416688679942,55.55555555555556,5.777777777777778,1.8888888888888888,3.111111111111111,213.5652702331543,46.92193623089648,16.0,1.2247448713915892,204.0,1.2247448713915876
RVEA,greedy_ting,HUX,1.5960787383760702,0.050582891878002474,1.7738578200568065,0.016250520367953707,1.1061970724956232,0.03647109773474303,0.17166485848319563,0.005460250441871474,0.12701684854129028,0.006038021731785794,62.04462218397998,2.102958629491501,0.24572202625431522,0.012196036767127124,0.008518445351954061,0.0016418705211835934,0.3660918033709111,0.01277377118498104,51.0,5.777777777777778,1.8888888888888888,1.7777777777777777,203.78066444396973,39.44982952403267,17.2,1.6431676725154984,202.8,1.6431676725155013
RVEA,greedy_ting,UX,1.606548906554687,0.06691065838825061,1.7599596734968084,0.026388580660480134,1.0959604187311605,0.04223078513624127,0.17628758614215845,0.01124907952960506,0.1283502243477527,0.008984556975115358,61.57492535725875,1.5699310760818836,0.24962287209647016,0.013223243244969386,0.008147064587369385,0.001649324786697266,0.3636353874324342,0.010260314450401098,49.888888888888886,5.777777777777778,1.8888888888888888,1.2222222222222223,207.18001441955568,37.550854073225494,17.8,1.9235384061671341,202.2,1.9235384061671323
RVEA,random_dense,1P,0.5938810204263676,0.0792985622778712,1.5829746797498345,0.01595601358711212,1.3743947118465478,0.03816269189542513,0.21538262588162774,0.005506810764924173,0.19342086108374074,0.00387680852030844,102.25671161974353,1.6851680284030222,0.2833252109184222,0.014347748563292004,0.46812156340226485,0.019161093006068955,0.5741785487616191,0.011290051669017975,51.333333333333336,5.777777777777778,1.7777777777777777,3.888888888888889,120.73992185592651,35.47606759272455,36.6,4.33589667773576,0.0,0.0
RVEA,random_dense,2P,0.5574169362732814,0.0995136625743556,1.576583144711559,0.016603833255225037,1.3775612272129218,0.062387092643144675,0.2206254244451245,0.007286801490453278,0.19946794499705037,0.007880010941986636,98.04044348341586,5.03378585105865,0.2798926322081658,0.025115246529312126,0.44598252948237366,0.021280330475245187,0.5427862383260686,0.032669634480203706,50.666666666666664,5.777777777777778,1.7777777777777777,3.111111111111111,117.65848598480224,29.464827644533703,35.0,6.59545297913646,0.0,0.0
RVEA,random_dense,HUX,0.495658264816598,0.16509937752923712,1.5651883441599213,0.024218125045926464,1.3850005717313514,0.08757073317510575,0.23654678172989868,0.005459580899908653,0.21862830026942315,0.00457121930728723,88.94388772759321,6.203907304603361,0.26670145932247624,0.035812582764770104,0.3769505657088644,0.012956422860408939,0.46541827780340317,0.036591764134757426,46.0,5.777777777777778,1.7777777777777777,1.7777777777777777,125.04973239898682,8.696587605313816,24.2,5.215361924162119,0.0,0.0
RVEA,random_dense,UX,0.5785199547719909,0.014114258862540686,1.5402426601988999,0.01113639145907681,1.324332439500394,0.018870571859507912,0.2419433016948545,0.00791893612569804,0.2224621210468461,0.004915043373049722,94.18163664772418,2.7018431413171853,0.29462044941545934,0.008427170246438269,0.38988104371958876,0.017478009880517925,0.4915207327651799,0.02143057431239459,42.77777777777778,5.777777777777778,1.7777777777777777,1.2222222222222223,116.9584333896637,22.353516527279393,30.2,1.4832396974191324,0.0,0.0
SMSEMOA,greedy_multi,1P,0.1656527461372954,0.011962435821513096,1.9109306566999025,0.007460897801756062,1.8664061981829483,0.009714327951544654,0.226617842097051,0.013795334024536738,0.16669342024164552,0.013736891841024406,13.53842405324313,0.4563307548728533,0.03467786175252849,0.0019218500718572418,0.0007126699796469627,0.0003653621336128242,0.03759685264996467,0.0019500475490139236,57.888888888888886,4.111111111111111,2.3333333333333335,3.888888888888889,1829.775770998001,222.77727185518273,126.8,19.562719647329203,93.2,19.562719647329203
SMSEMOA,greedy_multi,2P,0.17432184427156525,0.007662460702128167,1.9081124338034496,0.004113782149650124,1.8606125133572324,0.005793844399163243,0.22755597167165575,0.009039186073005008,0.1594501098708601,0.010446977667980294,13.4683077927881,0.35618203873105764,0.03582086895966207,0.001169092218361709,0.0008331950497343588,6.457920616142569e-05,0.036788716259714103,0.0013417312913840127,58.22222222222222,4.111111111111111,2.3333333333333335,3.111111111111111,1775.4883536815644,242.64257604292845,147.4,15.883954167649817,72.6,15.883954167649817
SMSEMOA,greedy_multi,HUX,0.18594249836608903,0.006456741674466374,1.9058685933615618,0.004628101282147017,1.8533082324305545,0.005142774504666992,0.22593168477718564,0.00765133399531192,0.15730139773608234,0.007326305544544673,15.234261959040106,0.7230117626439567,0.037199058244203165,0.001092195508847659,0.0005493497759778698,0.00043446759687814875,0.043067318390069,0.0028001190606145735,58.22222222222222,4.111111111111111,2.3333333333333335,1.7777777777777777,1064.9194778442384,154.11465468067468,181.8,20.413231003444803,38.2,20.4132310034448
SMSEMOA,greedy_multi,UX,0.1881427007458833,0.013529417234510965,1.9048170164285387,0.0052735012045986695,1.852024838032511,0.009099508219617572,0.2198884598884599,0.005506734798065532,0.1558437179925515,0.00944588426855512,15.115010406745487,1.019779049111242,0.037518575534391155,0.00184966912447065,0.0005729307679514628,0.00045331608789293896,0.04260313433211682,0.0038439035568272172,59.55555555555556,4.111111111111111,2.3333333333333335,1.2222222222222223,970.2883844852447,201.38954413954994,186.6,16.56200470957547,33.4,16.56200470957547
SMSEMOA,greedy_ting,1P,2.0822515628023615,0.04430340951858242,1.5516892991983937,0.029076792312735245,0.7537251019741331,0.019590727005112427,0.24590838259987188,0.008442188677741233,0.2066781045457761,0.008645080053690862,83.3057458433239,11.645363093328426,0.4057462434940022,0.007751250795691661,0.013072919646600992,0.0013175222505430815,0.3985424716290335,0.06847669829542892,32.111111111111114,4.111111111111111,1.8888888888888888,3.888888888888889,2442.605211496353,264.63548963351116,219.4,1.3416407864998754,0.6,1.3416407864998738
SMSEMOA,greedy_ting,2P,2.1172634903792855,0.045901139865371365,1.5082471213408843,0.020297272429842316,0.7252990569116016,0.021550780844133463,0.2556100591735172,0.008462125546608943,0.21926436637804722,0.0052564198831308185,96.85724129593811,10.705446673050544,0.42669137236711696,0.0073194344836416125,0.011224435981911215,0.004828403969057009,0.4695278952110712,0.06795577452197368,24.11111111111111,4.111111111111111,1.8888888888888888,3.111111111111111,2215.756560564041,81.52526214393424,220.0,0.0,0.0,0.0
